file,matched_bigrams,sentence
GM_2014Q1.txt,['apply vehicle'],for instance as an example the next generation insignia depend on the content technology that we apply to that vehicle have the ability to recover more price than the next generation course
GM_2014Q2.txt,['vehicle design'],we also reorganize vehicle engineering and create the new product integrity organization which i be confident will improve quality safety and the functional performance of our vehicle through well design execution and system integration
GM_2014Q2.txt,['number vehicle'],additionally we expect to identify issue soon which may result in the frequency of announce recall increase but the number of vehicle per recall and the cost per recall event would be down
GM_2014Q2.txt,['vehicle europe'],the $ 1.2 billion decline from q2 2013 be primarily due to low wholesale volume in the middle east and chevrolet brand vehicle in europe
GM_2014Q2.txt,['improve wind'],the brand ’s strength continue to improve the wind down of chevrolet europe be ahead of planning go much smooth than we expect
GM_2014Q3.txt,['portfolio vehicle'],this include invest in every customer touchpoint and expand cadillac 's portfolio with vehicle like the ats coupe the ats l in china and the ct6 which will be the most technologically advanced cadillac ever build
GM_2014Q3.txt,['consumption enhance'],one of the ct6 's most important innovation will be the new lightweight body construction technique that help reduce fuel consumption and enhance drive dynamic and improved safety
GM_2014Q4.txt,['vehicle europe'],"opel vauxhall deliver almost 1.1 million vehicle in europe in 2014 sale and share increase for a second year in a row and order for the new corsa be ahead of plan at more than 110,000 unit"
GM_2014Q4.txt,['vehicle decrease'],"also vehicle sale be 849,000 unit for the quarter a 14,000 unit vehicle decrease from the prior year"
GM_2014Q4.txt,['vehicle decrease'],"volume be $ 100 million unfavorable associate with the 14,000 unit vehicle decrease in wholesale"
GM_2014Q4.txt,['environment wind'],volume be a $ 1 billion decrease as wholesale volume be down significantly in international operation and south america due to challenge macro environment and the wind down of the chevrolet brand in europe
GM_2015Q1.txt,['vehicle play'],we believe these vehicle will play a crucial role in help we meet our target not only for 2015 but also for 2016
GM_2015Q1.txt,['lead vehicle'],we believe we will be able to hold pricing on our chevrolet portfolio with clear segment lead vehicle be launch into the market
GM_2015Q2.txt,['vehicle gain'],in china we achieve record first half retail sale of 1.7 million vehicle and we gain market share
GM_2015Q2.txt,['new powertrain'],that be even before the refresh silverado and sierra pickup with new powertrain enhancement hit the dealership later this year
GM_2015Q2.txt,['vehicle good'],i think if you look even a couple of year back the sgmw team be very good at look to see the shift that be come with the creation of the baojun brand and then not only passenger vehicle from the commercial vehicle that they be so good at build to the suvs and with the mpv that we have roll out and now the suv that come out
GM_2015Q2.txt,['vehicle important'],and so as we move into a world that have more connectivity you have get to make sure not only do you have many layer of protection in the design of the vehicle but then also what be very important be our over the air capability as well
GM_2015Q2.txt,['globe bring'],that be something we have a lot of experience from around the globe that we bring to the table as we work with our partner
GM_2015Q3.txt,['inside vehicle'],and we be strengthen our relationship with the customer inside the vehicle as well
GM_2015Q3.txt,['vehicle opportunity'],it represent about a 2 million vehicle opportunity annually
GM_2015Q3.txt,['vehicle right'],first mix be unfavorable largely because of the rental auction vehicle right
GM_2015Q4.txt,['vehicle plan'],this be a vehicle that we plan on produce by year end
GM_2015Q4.txt,['vehicle significantly'],as we have say before our expectation be the profit of those vehicle will be significantly well than the vehicle that they replace and it be not all price
GM_2015Q4.txt,"['use electric', 'electric vehicle']",clearly the bolt play into it because there be a lot of interest in use electric vehicle to do that
GM_2016Q1.txt,['vehicle good'],in china the malibu xl flagship sedan be also key to grow the brand in china from a chevrolet perspective and again this vehicle be get good reception
GM_2016Q1.txt,"['development autonomous', 'autonomous vehicle']",on the autonomous front we announce our intent to acquire cruise automation to far accelerate the development of autonomous vehicle technology and position general motors in a leadership role
